Broccoli Raisin Salad,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Four Bean Salad,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Marinated Artichoke Hearts,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Mediterranean Salad Mix,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Bacon Pieces,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Feta Cheese Crumbles,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Shredded Cheddar Cheese,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Sliced Grilled Chicken,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Sunflower Seeds,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Chow Mein Noodles,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Crispy Wonton Straws,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Quinoa,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Banana Peppers,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Cucumbers,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Dried Cranberries,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Edamame,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
"
Fresh Baby Arugula	",https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Kale Greens Mix,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Roasted Corn,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
Balsamic Vinaigrette,https://udel.campusdish.com/LocationsAndMenus/CaesarRodneyFreshFoodCompany?locationId=1760&storeIds=&mode=Daily&periodId=1383&date=10%2F1%2F2021,2021-10-01 15:04:27.862904
